ID,Movie,Year,Genres,Review,Rating
100722,Black Widow,2021,Action/Adventure,"I feel like this movie started out really good giving hints of a espionage thriller that would chill us to our core. But it quickly deflated into your typical superhero movie that brought nothing new to the table. The amount of explosions and bombs they survived just felt ridiculous by the end because they aren’t the hulk or Thor and I thought this film would show us why people like the black widow and Hawkeye can be useful and dangerous but no, they are invincible like everyone else (except in endgame).this could have been a epic final blast for Natasha but it just felt flat and as if I had seen this movie a hundred times before and wasn’t the finale we needed. It was largely unsatisfactory but Florence Pughs performance was a real highlight and saved this movie in many ways and I am excited to see her in more marvel content.",3
100723,Black Widow,2021,Action/Adventure,"Honestly, it's not a bad movie. The sister character is funny, and the action scenes are well choreographed. My main gripe is that it has no rewatch ability. Some movies leave little bread crumbs as to who the final boss is, or where the evil layer is located, but this movie just dances around the unknowns until they eventually plop or down right in front of you. I would have rated this a 4 star, as it honestly wasn't bad(and especially not as bad as a lot of the 1 star reviews are saying it is), but they changed my favorite marvel villain (the task master) into a female who's abilities are only due to a chip in her head. Honestly, it was the biggest, and most predictable let down in any marvel movie so far.",3
100724,Black Widow,2021,Action/Adventure,"Unfortunately this movie falls under the same disappointing category as Ant Man and the Wasp, with a great premise and a great set up of idea only to be completely squandered by unnecessary jokes, a lack of cohesive story telling and a certain “agenda” to it. It’s not anywhere near as bad as Captain Marvel which is the worst MCU movie made and one of my least favorite movies I’ve ever seen in general. The disappointment in this movie stems from the fact they COULD HAVE made an amazing movie and blew it. The “villain” of this movie is worse than any previous villain and that is saying a lot. They ruined a great comic book villain by taking everything that made them awesome in the comics. Definitely was not worth a 15-16 month delay of release and should have just been released on Disney+. I so badly wanted this movie to be good and was so sad to see it ruined. I don’t think I’ll be seeing another MCU movie until Dr. Strange 2 but I’ll be skipping Eternals and Shang Chi because they already don’t appeal to me at all, and will save the money. I remember thinking at one time that marvel would never make a bad film, but unfortunately that just isn’t the case. With 3 out of the last 5 releases being terrible disappointments since Infinity War (Endgame and Spider-Man 2 being the two GOOD movies), I am not optimistic they’ll course correct and it will only be one disappointing movie after another at this point. Particularly because they will continue to alienate their audience with very obvious “agendas” with what they’re trying to send as a message.",3
100725,Black Widow,2021,Action/Adventure,"Could be better definitely could be worse. A but miss in the opportunity of learning about how Natasha became an badass and the lore that surrounds her. However we got to see her do what she does best. Kick butt, look sexy and keep it going. Other issue I have this movie felt overly ""feminist"" and I don't mind a female lead role at all. Battle angel Alita is a prime example of an amazing female lead.  Anyhow fun movie for the most part. Natasha/Scarlett will be missed but let's see how her sister fill that role in the future events of the marvel cinematics.",3
100726,Black Widow,2021,Action/Adventure,"Somewhat Short and simple. Most of the reviews here will state that the character Yelena is the highlight of the film and essentially carry’s it unlike any of the other characters, and this is very true. I find it to be somewhat disappointing however that, this being Black Widows movie, it doesn’t feel like she’s being given the spotlight that she should be for her send-off movie. Every other character besides Yelena and perhaps David Harbours character is subpar in their development, ESPECIALLY Taskmaster. Spoiler alert but if you know you know. Taskmaster was essentially a couch potato in the film that felt like a rehash of Ghost from Ant-man, just showing up here and there. She-yes, she- feels comparable to the Mandarin in terms of how badly they screwed up the respective characters, perhaps even worse. I don’t usually have issues with gender swapping if it serves a purpose in the plot but there was literally no reason for the gender swap here, it served ZERO purpose. That’s not even why people are upset though. Throughout the movie Taskmaster remains idle whispering quiet lines, and that’s it. Other than that, the basic Marvel formula applies the same. A whole lot of action supplemented with light hearted comedy and some feel good/ emotional moments. This movie does it mediocre compared to other Marvel movies but it’s there. I am a huge Marvel fan, but Black Widow is practically a decade late and just didn’t deliver for me.",3
100727,Black Widow,2021,Action/Adventure,"An alright movie for the MCU, probably not going for a re-watch on it. There were many times that Natasha should have been severally injured as a human without super human abilities, and just kinda ""walked it off"". The plot I wasn't too crazy about, and the action wasn't too shabby. Any fight scene, special effects, were done great as always. If you are looking for something to watch while munching on a big bowl of president's choice popcorn, you have a movie right here for you.",3
100728,Black Widow,2021,Action/Adventure,"Really good Action movie- It had Good Visual Special Effects, good story line, Love Scarlett J. the caring, empathy, the humor. Some of the SUPER LOUD ANNOYING SOUND EFFECTS and SUPER LOUD BLARING MUSIC was Awful though!!! it was so Loud at many Surprise Events or Struggles, it made you Lose the Experience of what was going on in the movie scene or Miss what the characters were Saying to Each Other because of the SCREECHING NOISE. My husband & I have left the theater several  times Early over the past few years during other movies that were SO ANNOYINGLY Loud it Totally Ruined the whole Movie Experience. We discussed leaving the theater early during this movie but gritted our teeth and stayed.. Why are they doing this over the top Sound Effects????? Sadly I felt forced to give this movie a lower Review because the NOISE was so Annoying.  Otherwise Awesome Movie!! :(",3
100729,Black Widow,2021,Action/Adventure,"There is a lot to like about this film. The action is pretty good, the supporting characters are great, and Scarlett Johansson is always cool. I really wanted to like this film but found it very ""meh"" at the end. The very bad script overshadowed what this movie could have become. And no, I'm not talking about story when I say script, I mean how things connected through the film. The connection with the ""family"" never felt real, the villain never felt threatening, her sister's feelings about the situation never felt fully explained. The movie assumes you know a lot when in reality they should have told more. The way the story plays out never really hits the mark which is why I think this movie will be forever on a shelf after you've watched it once.",3
100730,Black Widow,2021,Action/Adventure,"I don’t know I’m not too thrilled with this one, in my opinion one of Marvel’s worse accomplishments. The plot of the film itself is a classic Marvel, and that's totally ok, you can't expect anything more or deeper, and therefore neither the script nor the acting. The character and life story of Natasha and her sister are well presented, everything is clear. The first hour, hour and a half of the film is a bit tiring until you see what exactly its about, and then the film goes from complicated to very easy to follow. The film is not for relaxation, but it is a kind of science fiction, so as a fan of the same, as well as Marvel's heroes, I watched the film. All in all, nothing is better or worse than other Marvel movies.",3
100731,Black Widow,2021,Action/Adventure,"From mind numbing, non-bone breaking,  and bloodless action to conceited and short sighted social commentary, IT'S ANOTHER MARVEL MOVIE. BY DISNEY! And it's not good. The titular character is more of a side character in her own movie. The ham fisted ""girls get it done"" and evil masculine overlord of a mindless female army reflect a continued shallow approach to female empowerment: female empowerment = falling off things (including literally exploding off of things)  without taking any damage. Much like Captain Marvel, the action scenes have no tension because our female characters appear invincible as they lunge from action scene to action scene through events that would kill our maim an average human 10 times over. The cartoon villain plot undermines the gravity of the family themes as well as the social commentary, and overall this is a movie that shouldn't have been made, but was to round out ScarJos contractual obligation to Disney's Marvel. MARVEL FAN BOYS WILL LOVE IT! Children will probably be mostly bored by it.",2
100732,Black Widow,2021,Action/Adventure,"Honestly this is the most tired, predictable marvel movie since Thor 2. Everything just feels so forced and paint by numbers. Now this can be said for most marvel movies, but at least it felt like most of those were made with a purpose in mind and a story to tell, Black Widow feels like they just made it out of obligation. Genuinely a shame too, as everyone feels like they're trying their hardest to make this feel compelling, but the plot is somehow needlessly overcomplicated and totally boring all at once. Sure the action scenes are well done, the effects are stunning as ever and everything looks like it should, but it feels like we've reached the point where this just feels forced, and this is coming from someone who loves this franchise deeply and passionately. For a character with as much intrigue and mystique surrounding her as Black Widow you'd have thought they'd  be able to keep their audience engaged and actually care about what's going on, instead we get a slew of new dull characters throwing out the the same tired quips as always but with half the charm and double the preachyness. Do better marvel, we all want you to.",2
100733,Black Widow,2021,Action/Adventure,"A long a waited film for a lot of people. Black Widow has been hyped up to be this different more “grounded” side of the MCU and show a story of everyone’s favorite Avenger. But was it all worth it ? No plain and simple no . While the film does show a lot of good ideas it’s a flawed,awkward and unoriginal action movie that barely makes it to being one of the most forgettable MCU movies . Johansson is back as her title character and she does do a good job again. With her are Yelena Belova played by Florence Pugh which is a good addition. They both have very good and a believable sister relationship and the jokes that she makes are the actual good jokes of the movie . David Harbour and Rachel Weisz play Red Guardian and Melina Vostokoff, both work good together but feel tacked on than anything else . Actually the whole movie feels tacked on . The action scenes were a lackluster. Not to impressive but there were some scenes where the characters MOST of them are human defy the laws of gravity . The whole message and just overall feel of the film feels pretentious . It’s trying to go over as dark as it is and it dose and I’ll give the movie that it does try to achieve this tone but it’s so inconsistent. The villains are not the greatest and the taskmaster who’s a mercenary, has photographic memory in the comics is reduced to a walking robot and the twist and reveal is super obvious. Overall Black Widow isn’t really a satisfying film but is barely enjoyable . I give it a 6/10
",2
100734,Black Widow,2021,Action/Adventure,"I was really looking forward to this movie and was sadly very disappointed. After the first hour (beginning was good and promising!), the ""story"" seemed to me and my audience, as very fragmented and there so many holes in the supposed plotline. Writing could have been SO much better. Sound editor should be fired, as the volume of the movie would increase significantly during the action sequences (which didn't make sense). The main character's sister Florence Pugh's 'Yelena Belova' was an enjoyable addition, and this actor is talented and seemed to get all of the best lines! So, in the opinion of my audience and myself, save your $ by not wasting your hard-earned money and view it, if you must, on streaming only (or DVD) with multiple people. Unfortunately, a few diehard Marvel fans were very disappointed in this film, especially after waiting for it for so long.",2
100735,Black Widow,2021,Action/Adventure,"Don't get me wrong, this movie was great. The action scenes are entertaining and thrilling to watch. The humor in this movie is great, as well. Really hass a better sense of humor than other MCU movies. But the way some of the action shots were filmed, it made it just so hard to process. Plus, for me, it feels overhyped. I've been waiting for this movie a long time and had such high expectations going into theaters. But I was totally let down by the pacing, some of the shot angles, and even generally confused by the mind-control aspect. It wasn't really explained well. The main villain wasn't even explained well in my opinion. His motives felt lacking, the concept of his base felt odd, and there was just so many off-putting things happening. And don't get me started on the plot twist, that was way too predictable for me to enjoy. And finally, the thing I'm absolutely furious about: why was Twlight Sparkle in 1995? She didn't even have wings until 2015-ish. How'd she magically appear as a plushie 20 years prior?",2
100736,Black Widow,2021,Action/Adventure,"I will try to be objective but sincerely: mix a little bit of Metal Gear Solid, the Bourne Identity, and Mission Impossible 4 and 5, but substitute them with indestructible women (seriously, not even a scratch or broken bones!), and you'll have as a result this film. It seems pretty much a lousy copy of Fast and Furious, and that is how bad it for me was. This film is a huge letdown; I feel bad because Scarlet Johanson is a terrific actress, and the black widow character has a lot to offer. But, it seems that this film purposely was looking to depict men as either useless, laughable tools or evil persons who only are looking to ""control women's minds"" (that only some red Disney magic dust can save). Genuinely, I was expecting an exciting and entertaining story. Some visual action scenes were fine, but this is a forgettable film.",2
100737,Black Widow,2021,Action/Adventure,"I think the only reason this movie was made was to boost some feminist agenda. The reason Black Widow didn’t have a film in our original Marvel lineup is that her contributions are limited. She’s not a superhero— she’s a hired gun. And the movie reflects that. I would rather you skip the feminist agenda and make a movie because it deserves to be made; I could have gone without ever seeing this movie. It was like giving Gomorrah her own film; it’s just unnecessary. I like Black Widow in how she contributes to the group, not her alone. You didn’t even put Hawkeye in here and we know more about her love for him as family (she literally died for him) instead of these random people who were never mentioned until this film (why was she not talking about them to Steve during Endgame?) I’m all for inclusion and representation, but this is not it. :/",2
100738,Black Widow,2021,Action/Adventure,I think that the movie was good but it should’ve been much better and had the potential to make characters like taskmaster as terrifying as the winter soldier in the 2nd captain America movie and black widows character isn’t supposed to be a funny person yet this movie insisted on having lots of comedy and they wasted red guardians character by making him a joke. And then Natasha herself didn’t even seem like the main character in her own movie. Since we it was set it the past the stakes weren’t as high since we knew what would happened basically. They also made taskmaster a one time villain when she easily should’ve appeared in more films and tv shows. The fights in the movie were also disappointing because they didn’t explore the hand to hand combat that they should’ve. Overall  for me a disappointment for what it could’ve been and should’ve been.,2
100739,Black Widow,2021,Action/Adventure,"As a fan of the character Natashạ/Black Widow, I couldn't wait for her solo movie to come out! And when it finally came out, after being delayed for so long, I am terrified to say it's totally disappointing, To watch her again being followed up by another storyline and a new case. When the movie should have been about how a girl became Black Widow. It is about how she reached Steve in Infinity War from CIvil War. Followed by a case of investigation which deals with her past. It would have been a great story for the second part of the BLACK WIDOW franchise not for the initiation. WE wanted her past to be explored not an investigation.",2
100740,Black Widow,2021,Action/Adventure,"Probably one of the worst MCU films to date. I actually laughed out loud at several serious parts. And don't even get me started on the post credits scene, which sets up a conflict that could be resolved by a simple conversation. Florence Pugh and David Harbour give career high performances in the film though, so it has that going for it. Also really dislike what they did to Taskmaster",2
100741,Black Widow,2021,Action/Adventure,Typical Hypocrisy of corporation we see daily life but just like them...we turn out to be biased ourselves despite believing that we're not. Ohh yeh marvel is awesome and we're not biased towards it. Look at the rotten tomatoes reviews...look at the rating. You're telling me that this is better than man of steel(40-50%) or even iron man 2 the movie where scar jo/natasha debuted. Pathetic. And I'm not even talking about all the other feminism stuff like people. Why can't we have a marvel/disney movie where the critics and auidience are as harsh and critical as they are when they're slaughtering the DCEU or some male dominant movie or some controversial movie like the Joker. I'm not saying the movie is trying to spread an agenda or anything and I don't have one of my own. Things happen....you want to make a cash grab and sometimes you screw up.I get it. But when I see the reviews of the film I demand to see honest opinions from the critics that claim to be unbiased and the auidience that claims to be against corporates and unbiased and open minded and tries to be rational in any part of their life but cinema coz that's where our agendas are made into heroes right.,1
100742,Black Widow,2021,Action/Adventure,"Pretty disappointed. The plot was terrible. I mean like super low budget terrible. We spent the entire movie thinking “what the heck is going on?!” Action was okay and the actors were great. A movie like this should have been mind blowing! The cast was top notch. And it just crashed and burned due to poor writing. I was looking forward to seeing into who Black Widow was, this left me with way more questions. There’s no insight into the Red Room, her background or the relationship between Widow and Hawkeye. I felt like this was just a rush to get something out whilst trying to fit a plot line between 2 movies where the Avengers broke up. I could care less what was happening to Nat during that time. But what I did want to see is her past! The relationship she had with her sister her time in the Red Room and more of a reason to hate the villain. The days of good movies are over. Everything is just noise, explosions and pointless scenes. The action was not even enough to keep me awake. Spent the last 45 minutes fighting to keep my eyes open. I woke up and they were in a field of debris. I didn’t even bother to rewind what I missed. I just wanted it to be over so I could go to sleep. I love Scarlett Johansson, I enjoy her movies. But this just made me mad. Black Widow was done a disservice with this one. AVOID. Oh and make sure you watch past the credits. It will literally make you want to throw your remote into your TV. It is not Hawkeyes fault Natasha is dead. Shame on you Marvel.",1
100743,Black Widow,2021,Action/Adventure,"The film is good for feminist Americans who don’t care about reality, but for those who do just a little, they will feel embarrassed while watching the film. For example, what is it that the main villain (who is a white man anyway, but more on that later) lives in this cured hot air balloon which is the ""red room""? Any radar could be used to spot kilometers and shoot. Why didn't he go underground? And at a super gulag prison that they couldn't take down an old Mi-8 helicopter? As soon as they do not have at least one Shilka, they are produced in Russia for approx. 10 kg and $ 60,000 Igla missiles, so inexpensive that they can’t get a pair. Anyway, the film is about. there are only 3 male characters: the silly father who ""sold"" his daughters, the dude who gives everything for free but he still is in a friend zone, in fact, he is constantly being hurt mentally, and of course the main villain, who is a white, bald, Russian man. Not at all discrimination....",1
100744,Black Widow,2021,Action/Adventure,"I love black widow, but this movie was ridiculous. Spoilers: It didn't really show her training in the red room other than a 30 second montage of all of the girls sitting in front of computer screens and learning martial arts. I wanted to see her standing out in the red room--small acts of defiance, better skills than the rest--something to set her apart. It didn't show her real mother, or how she met Clint. Or how she came to be with sheild. Her fake family's actions don't really fit with their characters. Nothing really fits. Where did the red smoke come from? And why would her fake mom help her after showing no remorse at giving her up in the first place. After developing mind control serum for all the little girls.... And come on, she was a scientist genius, how did she not figure out they were using it on the widows?? Once she found out and got angry, rthat would have given her more motivation and it would have been perfect if she had developed the red smoke that woke them up, then Natasha and Yelena releasing it. They should have shown the fake parents growing actually attached to the girls and the father should have got put into jail for resisting them being taken.Really disappointed.
",1
100745,Black Widow,2021,Action/Adventure,"Forgettable and mindless film, subpar acting and inconsistent CGI. A lot of action scenes had  choppy misplaced editing and unsynchronized cuts.  Forced dialogue and humor throughout the movie. Cringeworthy writing and a forced sister relationship doesn’t save it. So much pointless corny comedy bits that detracted from the plot. I also expected more from the Red Guardian but he barely does anything in the entire film. It doesn’t make you care about the characters. I also hate this version of Taskmaster. They ruined the taskmaster IP and lore. Doesn’t even feel like a MCU film, more so like a terrible spy movie. Some hopeless blind diehard MCU fans ate this up and praise it, you people have no standards. This is the worst MCU film in it’s entire chronology. I regret paying money to watch this in 3D, not worth watching in theaters. Not even worth streaming it illegally either. 2 hours dragged out and left the audience feeling disconnected and unimmersed. Weakest marvel entry by far, no contest.",1
100746,Black Widow,2021,Action/Adventure,Amazing how they made a 200 million budget look like an episode of Hollyoaks. Scarlett Johansson looked so bloody bored throughout. The most animated she looked  was when she was hitting her head against a table. Which is what I was doing after paying to watch this. Martin Scorsese famously said Marvel movies were like theme park rides. If this was a ride it would be that one where Fabio had a bird fly into his face. Like a bird in the face avoid if you can. This film is terrible!!!!!!!!!!!! P.s who's that Craig David looking butler she has? His acting was hilarious,1
100747,Black Widow,2021,Action/Adventure,"Awful, CGI fest where the actors should have died 20 times half way through the film. Only the lead actress SJ do you develop any empathy for. The rest are throw-aways. Seems like these movies are nearly all computer fakery that makes it hard to care what happens to the actors. Bad script, assumptive leaps takes the movie from a promising start to about half way through you couldn't give a hoot and contemplate walking out. My GF loved it so it seems to be a love it or hate it film. In my mind the potential was there for a great BW movie. It just wasn't.",1
100748,Black Widow,2021,Action/Adventure,"I have seen almost every marvel and dc movie/tv show out there, and this by far my least favorite(even worse then the Ryan Reynolds Green lantern). The only reason I didn’t turn it off was because I was watching with my family. The acting wasn’t bad, but it was the plot that killed this movie. Only time I’ve ever wished for my money back on a marvel film. Smfh… I had so much hope after Wanda vision and Loki. I feel like the black widow(Scarlett Johansson) deserved a better movie. In addition, the cgi was trash, it was worse then the transformer movies cgi…I will watch it again to confirm… but I don’t think it will change my opinion…PS: I never leave a review on anything… if that says anything about how bad the plot was.",1
100749,Black Widow,2021,Action/Adventure,Not impressed. After 2 years i was hoping something better from marvel but disappointed. Natashas character was the only down to earth superhero in the mcu and they had to go and bring cyborgs and cybertrucks to the mix. Not to mention the floating islands of pandora. Her backstory was incomplete. There was no portrayal of her training or her parents. Just bits and pieces here and there. Oh and can't forget the comedy element. Why would anyone mix comedy when they are trying at showing some kind of character development. It just dint go well with me. The cgi was mediocre. Action sequences reminded of watching the fast and furious series. I really wamted her character to have a better solo movie than this. But very disappointed. And what was that post credits scene. Could it have been any worse. I realize there should be some connection to the rest of the universe. But not like this marvel. Maybe it was the wait that got me full of hopes. But nevertheless this is my perspective and I AM NOT IMPRESSED.,1
100750,Black Widow,2021,Action/Adventure,"It's simply not good. Very disappointed because Black Widow is (or was, until this movie) an interesting character and had a lot of potential for a gripping back story. Instead it felt rushed, and the details of the Red Room are still vague even after watching the entire movie. I can't stand the ""Russian"" accents and I just feel like Marvel should stop attempting to make American actors do these because it takes away from the authenticity. There was too much corny humor in a movie that I thought was going to be pretty damn dark. It left me feeling disconnected from the characters and from the plot itself. Speaking of plot, it was just so flat and predictable. The acting sucked, and I guess Disney didn't trust Scarlett enough to carry the movie on her own which is why all the supporting characters were brought in. It was boring and didn't add any dimension to her character at all.",1
100751,Scream,2022,Horror/Thriller ,"Enjoyed this movie so much I went home and watched the original scream movie right after, and caught even more similarities. I think this movie pays homage to the original in  some nostalgic ways. It is a very self aware film, which I loved. The original Scream’s purpose is about breaking the mold of common horror tropes, so having them be part of this movie too, in such a manner that they were, I found ironic and funny. The comments about “out of touch old directors that don’t understand young audiences”- I don’t get. I’m young, I enjoyed it, the fact that you all expect a group of teens to be “in touch with reality” is where you’re wrong lol. Yes, it probably could’ve been better in some way or another, but I would gladly go see it again. I recommend this! It had some good prosthetic death scenes (”real” blood/wounds, not that CGI junk) and I had a good time guessing “who done it?” ",5
100752,Scream,2022,Horror/Thriller ,"Don’t really understand the bad reviews. It’s a slasher movie, it’s not going to be the best movie you’ve ever seen so you get what you expect. It was much better than my expectations though. I loved how there was a comedy aspect like there was in scream 4, but they didn’t overdo it. There was a lot of gore obviously but it wasn’t horrible, a few of the deaths were a little unrealistic but that’s a slasher film for you! Don’t know how anyone can survive like 20 stab wounds all over their body but yea. The beginning was also great, it captured the same feel of the original Scream’s open scene by making it incredibly modern day and perfectly captured Gen Z at its finest in Tara’s character. I highly recommend watching this if you just want a stupid but well written slasher film, it also takes shots at other scream movies too which I thought was funny.Now for the ****KINDA SPOILER PART****  So I liked how it hinted at a specific common twist throughout the movie, which almost made me doubt my original stance on who the killer was. Obviously the ending was predictable but the movie did a good job on swaying your opinion, it also bought back old characters if you were wondering at all. Rip
",5
100753,Scream,2022,Horror/Thriller ,"What a great way to start 2022! This film definitely delivers especially the new characters who are actually really great. The kills are brutal which is what I love about horror movies. The performances and cast were great, the twists and turns where awesome and the 4th wall breaking was also really great and hilarious even though they did it too much. Scream is my all-time favorite film and I'm very impressed with this one. My 2nd favorite in the series. The only thing I'll say is that is pays tribute to the original masterpiece and Wes Craven's legacy that he created. By the way, David Arquette knocks it completely out the park & was my favorite part of the film. 10/10.",5
100754,Scream,2022,Horror/Thriller ,"Absolutely enjoyed every minute worth watching this film! Easily my favorite of the whole franchise followed of course by the original Scream. Met all expectations going into this film, acting was superb, plot was unexpected and almost jumped completely out of my seat several times throughout. If you are looking for a quick scare edge of your seat type of movie, you have picked the right movie! Easily 5/5 stars for my critic rating. Highly recommended for those who are fans of this franchise, I would encourage those who are easily frightened to watch with the lights turned on and hold on to your seat because it will be a bumpy ride throughout.",5
100755,Scream,2022,Horror/Thriller ,"As Randy Meeks said in Scream 2, ""Carnage-Candy"", That's exactly what this new Scream movie is; the one every fan deserves. It has been a decade we witnessed the last Scream movie and I was amused to see that ‘Radio Silence’ had reins this time. After Craven, couldn’t think of another better filmmaker(s) to direct this franchise. The movie is funny, well-acted, brilliantly shot, right amount of easter eggs , brutal kills, bold choices, graphic and nailed the whole meta and tongue-in-cheek humour. I was impressed how the makers seamlessly achieved the transition and shift of focus from legacy characters to the new ones. Sid, Gale and Dewey never once seemed shoe-horned. And that third act at Stu Macher’s house. That’s all I am gonna say. The finale is crazy and keeps the suspense going. Easily my favourite after the first one. I guess studio and makers of the new Matrix should take cues from this movie and crew on how to handle a requel. All hail, the ghost face. We welcome you back. It is an honour!!!
",5
100756,Scream,2022,Horror/Thriller ,"I've never been a huge fan of the genre/franchise, but for the first 'rebrand' of 2022 it's a plethora of nostalgia, comedy, and mild gore! With some fantastic slasher scenes, the effects are subtle without being stomach turning but should still sate the fans of the brand. Much like any movie of its type the only down side is the predictability. I'd give it 4.5 but rounded up for the amount it made me laugh as it took the mick out of itself for the duration. As someone who hasn't watched the entire back catalogue I'm sure some of the inside jokes went over my head. I don't, however, feel this took anything away from my enjoyment. Though I would say if you don't know the premise and content of at least the original, you'll be missing out a bit.It's hard to say anything else without spoilers so I'll leave it there 😂
",5
100757,Scream,2022,Horror/Thriller ,"As a true fan of the OG Scream (1996) and someone only mildly interested (and quite critical) of the follow-ups, with part 2 being the exception, I have to say that this movie surpassed my expectations!  My concern was that without Wes Craven's involvement, there's no way they'd ever be able to re-capture the feeling of the first one. I was wrong.  The cast was fantastic all the way around but Jack Quaid clearly stood out and was absolutely brilliant! He brought much of the same energy and feel that Matthew Lillard did in the original. I won't spoil anything here, but if you're a fan of the first one, do yourself a favor and go see this movie.",5
100758,Scream,2022,Horror/Thriller ,"I don't know how people gave this movie 4 stars, i mean this is a slasher movie with obvious killer (ghostface) and the job is to find the killers in the group. I think this one is a 5 stars movie, all the casts are AMAZING! Bringing courteney cox, neve campbell and david arquette to the game is absolutely great and i really loved it. I was so excited watching it from the beginning until the end, all scenes are great, none of them are boring for me. You guys should definitely watch it, such a good thriller movie for opening 2022!",5
100759,Scream,2022,Horror/Thriller ,"Had an absolutely lovely time!! Darien our server was outstanding!! The chain has made a reputation for offering delicious Italian cuisine,certainly happy  they did not disappoint. The wine selection is extensive, the menu is also well thought out. I enjoyed the overall experience!! With so many restaurants failing we are so glad they have survived the current climate. Darien again did a fabulous job, as he made a difference in the overall experience.  We recommend Maggiano's in San Paulo. We will return!!",5
100760,Scream,2022,Horror/Thriller ,"I let in sink in a day to determine how much I liked this as the movie went so fast and I was waiting quite some time for this movie.  That being said, one day later and time to think, this movie was great and the best outside of the original.  The cast is amazing and the kills are very brutal, I wasn't sure how I felt about the motive until I simmered and it and now that I did, I LOVE it.  You will never be able to replicate the originality of 1996 but this did Scream amazing justice and is the perfect ""requel"" to move forward.  I know they filmed 5 endings to this movie, it will be interesting to see if they include them when it hits DVD but I can't imagine they didn't pick the right one.",5
100761,Scream,2022,Horror/Thriller ,"Just got back from seeing it now and to be honest, I don't want anymore. It was fun, but highly upset about 2 scenes. 4/5 for me. OG3 was the best part for me, kills were more brutal on Olivia's level. Liked 2 or 3 of the newbies. Ghostface was on point. But reveal and motive. 😬🙆🏻‍♂️🤦🏻‍♂️Just updating, after a second viewing the motive played better for me, I think I was just overwhelmed the first watch. 🙈🤣",4
100762,Scream,2022,Horror/Thriller ,"The film was overall really good. It is not as campy or funny as previous scream movies. It is very serious and gory unlike any of the movies in the franchise. The movie lacked the dramatic opening scene that the rest of the scream movies always have. It was good but doesn't make your jaw drop. The ending scene which had suprising killers, lack the crazed emotion and hatred that the other killers have had. The killer reveal is always the best part of the movie but the performances were dry. The action at the ending made up for the lack of acting.  Overall it was a really good movie.",4
100763,Scream,2022,Horror/Thriller ,"Way better than I thought it would be. Definitely better than 3 and 4. Some parts were really badly acted/written. And some parts felt really gruesome and cruel, but I think that's how a slasher movie should be. Overall the movie felt like a love letter to Wes Craven and the franchise as a whole.",4
100764,Scream,2022,Horror/Thriller ,Was supposed to work but the Illinois blizzard cancelled that so I decided to go alone and catch an early showing of this movie. I’ll make it quick and easy. Was a fun movie that did bad and good. That’s all I gotta say about it. Some goofy moments forsure but a lot of it was definitely entertaining. Go watch if you’re a fan of the scream franchise. “For Wes” 🔥,4
100765,Scream,2022,Horror/Thriller ,"Appreciated the, ""back to their roots"" storytelling. They produced a nostalgic, 90s style slasher flick while poking fun at themselves without overdoing it, or relying on social commentary to elevate the storyline. Perfect date night movie Wes would have been proud of. Do it for Dewey.",4
100766,Scream,2022,Horror/Thriller ,"I'm not a slasher film fan, so there were times when I genuinely had to look away from the screen because of all the gore. But the end fight scene was kind of iconic. Its a silly fun movie in my opinion. Fun to watch with your friends. Kind of makes fun of fans of slasher films.",4
100767,Scream,2022,Horror/Thriller ,"Scream (2022) is a near perfect Sequel that does everything it can to serve as both a love letter to what came before whilst also being determined to do something new and set itself apart and in that regard, I feel this film very much succeeds with moments for Fans new and old alike, with twists and turns you won't see coming. This film really will leave you asking ""What's your favourite Scary Movie?""",4
100768,Scream,2022,Horror/Thriller ,"I just watched Scream 5, and I'm NOT disappointed. It's a really good thriller. A lot of suspense, some comedy, and a little bet of drama. If you like the original Scream (first part) you definitely will like this sequel. Four solid stars ⭐⭐⭐⭐",4
100769,Scream,2022,Horror/Thriller ,Even tho it’s a bit predictable I still thought it was a great movie and it definitely has some of the most savage kills in the series. It also has good cinematography and does a good job at keeping you guessing who the killer is throughout,4
100770,Scream,2022,Horror/Thriller ,"The actual rating i'd give is 4 in a half stars.To keep it short,As a big time scream fan,it wasn't the masterpiece i was expecting,but what it is is a great bonkers,entertaining,crowd-pleasing,respectful horror movie that still carries the rapid-fire meta commentary,hilarious banter,exciting kills,great character moments and the ability to still shock in surprise.A very worthy addition to a timeless franchise and a damn great horror in its own right,and we could always need more of those.",4
100771,Scream,2022,Horror/Thriller ,"Entertaining twist on the franchise.  Generally well acted.  Tara pulls out every bad stereotype of a teen in distress (spoiler alert embedded), excessive tears, and yips which make almost zero sense as she was being pursued by the killer and was in hiding.   Mason Gooding should NEVER play a high school guy again, I mean come on, the guy is already at district attorney age and his is a good looking man not teen.   Skeet Ulrich makes numerous cameos with a digitized face lift to make him as young as his original character and the original cast member returning made for a nice  twists.  Fun and keeps you guessing til the end.",3
100772,Scream,2022,Horror/Thriller ,"the installments continues. 25 years later a new ghostface emerges in woodsboro and the remaining trio from the last 4 films have a reunion and come back to there home town to face off yet another killer or killers. better than i thought it would be. suspenseful, good amount of tension acting is superb, very funny and it has new rules for those in the film to mandatory go by. but is routine, juvenile and more over the top blood & gore than most of the other installments. but if you're looking for a good roller coaster ride and you like the scream franchise it's worth it. jenna ortega and mikey madison are highlighted standouts! a 8 out of 10.",3
